Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,
698.271240,13.634999,1.301042,698.271240,13.068658,1.168030,698.271240,13.503216,-1.022020,698.271240,13.405232,-0.406876,698.271240,13.585776,0.769366,698.271240,13.103292,0.503058,698.271240,13.441742,-0.330436,698.271240,13.310971,0.615952,
698.777588,13.568708,1.112112,698.777588,13.079048,1.114252,698.777588,13.486010,-1.065751,698.777588,13.365433,-0.295790,698.777588,13.545065,0.577769,698.777588,13.113341,0.417794,698.777588,13.479491,-0.265004,698.777588,13.260453,0.729465,
699.283936,13.616547,1.310204,699.283936,13.072511,1.085186,699.283936,13.435929,-0.810550,699.283936,13.389722,-0.274780,699.283936,13.561435,0.743511,699.283936,13.078614,0.336110,699.283936,13.475562,-0.190392,699.283936,13.233272,0.717338,
699.790344,13.572150,1.117267,699.790344,13.100699,1.101084,699.790344,13.468554,-0.925736,699.790344,13.392567,-0.279961,699.790344,13.546625,0.682525,699.790344,13.133230,0.374394,699.790344,13.472805,-0.320657,699.790344,13.254498,0.703039,
700.296692,13.683680,1.161886,700.296692,13.084358,1.208651,700.296692,13.493069,-0.867847,700.296692,13.365381,-0.362053,700.296692,13.604736,0.835465,700.296692,13.135260,0.395815,700.296692,13.505134,-0.187279,700.296692,13.307596,0.867366,
700.803101,13.610546,1.330788,700.803101,13.117171,1.110506,700.803101,13.498733,-0.873440,700.803101,13.341211,-0.361612,700.803101,13.554784,0.807732,700.803101,13.120698,0.407839,700.803101,13.492348,-0.327423,700.803101,13.299565,0.742434,
701.309509,13.642517,1.105256,701.309509,13.087404,1.013321,701.309509,13.508469,-0.859306,701.309509,13.383434,-0.283836,701.309509,13.576123,0.752030,701.309509,13.059183,0.392525,701.309509,13.480626,-0.259967,701.309509,13.251855,0.641862,
701.815918,13.597248,1.264007,701.815918,13.113966,1.239364,701.815918,13.490285,-1.092634,701.815918,13.422005,-0.242715,701.815918,13.566919,0.550378,701.815918,13.125971,0.338553,701.815918,13.474669,-0.282918,701.815918,13.259275,0.758794,
702.322327,13.593775,1.196419,702.322327,13.099294,1.014785,702.322327,13.466448,-0.927262,702.322327,13.376165,-0.121249,702.322327,13.553109,0.632004,702.322327,13.062842,0.399554,702.322327,13.462174,-0.205734,702.322327,13.267491,0.672501,
702.828735,13.630712,1.193008,702.828735,13.090879,1.119199,702.828735,13.446412,-0.802182,702.828735,13.371778,-0.234070,702.828735,13.520899,0.770701,702.828735,13.059863,0.397507,702.828735,13.475976,-0.213030,702.828735,13.244776,0.553350,
703.335144,13.593196,1.197081,703.335144,13.118098,1.132158,703.335144,13.473675,-0.994212,703.335144,13.398833,-0.347420,703.335144,13.563722,0.573754,703.335144,13.073023,0.360267,703.335144,13.510330,-0.247374,703.335144,13.315305,0.757828,
703.841614,13.613289,1.212670,703.841614,13.099686,1.104860,703.841614,13.499168,-0.938136,703.841614,13.379229,-0.305476,703.841614,13.497527,0.708297,703.841614,13.088288,0.375399,703.841614,13.492719,-0.259640,703.841614,13.252074,0.601436,
704.348022,13.591284,1.170796,704.348022,13.081949,1.087430,704.348022,13.481215,-1.101186,704.348022,13.391365,-0.242285,704.348022,13.554677,0.721463,704.348022,13.085525,0.240586,704.348022,13.465820,-0.352823,704.348022,13.250212,0.822784,
704.854492,13.623207,1.123168,704.854492,13.126931,0.963200,704.854492,13.510643,-0.920291,704.854492,13.428215,-0.248313,704.854492,13.579399,0.830503,704.854492,13.113329,0.325035,704.854492,13.470274,-0.158788,704.854492,13.297399,0.579219,
705.360962,13.582886,1.119057,705.360962,13.110830,1.039284,705.360962,13.497429,-1.011305,705.360962,13.419231,-0.456372,705.360962,13.534742,0.597698,705.360962,13.121831,0.212240,705.360962,13.500078,-0.287511,705.360962,13.276995,0.734038,
705.867371,13.591760,1.173295,705.867371,13.105871,1.038555,705.867371,13.499617,-0.848399,705.867371,13.385140,-0.335976,705.867371,13.550487,0.680831,705.867371,13.074973,0.312139,705.867371,13.466140,-0.265004,705.867371,13.241929,0.586412,
706.373840,13.602796,1.271991,706.373840,13.135517,0.994169,706.373840,13.495101,-0.845553,706.373840,13.438671,-0.334344,706.373840,13.592014,0.747431,706.373840,13.096059,0.184417,706.373840,13.513307,-0.254350,706.373840,13.297667,0.681212,
706.880310,13.604256,1.089666,706.880310,13.061540,1.048146,706.880310,13.498008,-0.832834,706.880310,13.377758,-0.276266,706.880310,13.570635,0.687617,706.880310,13.122281,0.422596,706.880310,13.485285,-0.242351,706.880310,13.219999,0.574194,
707.386841,13.579313,1.234338,707.386841,13.103710,0.928862,707.386841,13.475930,-0.844142,707.386841,13.373120,-0.273159,707.386841,13.520834,0.705573,707.386841,13.073268,0.270750,707.386841,13.475871,-0.239528,707.386841,13.278427,0.555297,
707.893311,13.627794,1.183051,707.893311,13.107413,1.066286,707.893311,13.506407,-0.948828,707.893311,13.419840,-0.186080,707.893311,13.579174,0.777188,707.893311,13.137582,0.326026,707.893311,13.498888,-0.342250,707.893311,13.284778,0.617978,
708.399780,13.606532,1.201273,708.399780,13.155640,1.010140,708.399780,13.538359,-0.841504,708.399780,13.435815,-0.265886,708.399780,13.571968,0.631209,708.399780,13.083380,0.250218,708.399780,13.516903,-0.289459,708.399780,13.283473,0.710575,
708.906311,13.635680,1.190410,708.906311,13.119108,0.947133,708.906311,13.514792,-0.874533,708.906311,13.424521,-0.210486,708.906311,13.541313,0.751950,708.906311,13.108635,0.368927,708.906311,13.554024,-0.095891,708.906311,13.287636,0.675183,
709.412781,13.632838,1.144734,709.412781,13.137683,0.933956,709.412781,13.553435,-0.890477,709.412781,13.441979,-0.294753,709.412781,13.629861,0.777736,709.412781,13.127153,0.344297,709.412781,13.518345,-0.293938,709.412781,13.345940,0.742356,
709.919312,13.574049,1.345927,709.919312,13.084649,1.032714,709.919312,13.455172,-0.825650,709.919312,13.387180,-0.316221,709.919312,13.569801,0.752668,709.919312,13.124082,0.290916,709.919312,13.518482,-0.321460,709.919312,13.292272,0.554549,
710.425842,13.627996,1.076200,710.425842,13.120560,0.939494,710.425842,13.501984,-0.923934,710.425842,13.402132,-0.263821,710.425842,13.563874,0.574415,710.425842,13.125224,0.166806,710.425842,13.500575,-0.334421,710.425842,13.305515,0.520381,
710.932312,13.598280,1.171487,710.932312,13.183175,0.835445,710.932312,13.501566,-0.872576,710.932312,13.444318,-0.264790,710.932312,13.594425,0.765912,710.932312,13.121942,0.277721,710.932312,13.495020,-0.261533,710.932312,13.328167,0.388474,
711.438843,13.582814,1.175051,711.438843,13.160173,0.938281,711.438843,13.519896,-0.975257,711.438843,13.441317,-0.319591,711.438843,13.589001,0.693394,711.438843,13.081408,0.263374,711.438843,13.506756,-0.264587,711.438843,13.315414,0.789864,
711.945435,13.582519,1.193375,711.945435,13.132158,1.037264,711.945435,13.536308,-0.896051,711.945435,13.391105,-0.282271,711.945435,13.577878,0.771968,711.945435,13.100684,0.323583,711.945435,13.464208,-0.385665,711.945435,13.312229,0.735899,
712.451965,13.539494,1.132845,712.451965,13.106673,0.901074,712.451965,13.486194,-0.933179,712.451965,13.380574,-0.150671,712.451965,13.543348,0.690003,712.451965,13.038397,0.284027,712.451965,13.506136,-0.445470,712.451965,13.289900,0.646988,
712.958496,13.626100,1.211065,712.958496,13.150078,0.862770,712.958496,13.544531,-0.761534,712.958496,13.468689,-0.339470,712.958496,13.600292,0.800840,712.958496,13.135852,0.371570,712.958496,13.564995,-0.292869,712.958496,13.341538,0.608410,
713.465027,13.603474,1.043989,713.465027,13.130546,0.840733,713.465027,13.525214,-0.889081,713.465027,13.424690,-0.238918,713.465027,13.587791,0.950527,713.465027,13.098098,0.234293,713.465027,13.500896,-0.388426,713.465027,13.289683,0.510613,
713.971619,13.542790,1.285890,713.971619,13.143721,0.949443,713.971619,13.484143,-0.696748,713.971619,13.374011,-0.311755,713.971619,13.527665,0.725679,713.971619,13.082891,0.179214,713.971619,13.472857,-0.369273,713.971619,13.321719,0.629574,
714.478210,13.552571,1.289781,714.478210,13.124627,0.891329,714.478210,13.501358,-0.879092,714.478210,13.439962,-0.275129,714.478210,13.565124,0.724318,714.478210,13.109871,0.202091,714.478210,13.479203,-0.397635,714.478210,13.295409,0.664415,
714.984741,13.597573,1.155914,714.984741,13.123950,0.939263,714.984741,13.520233,-0.766519,714.984741,13.439201,-0.228859,714.984741,13.612714,0.502909,714.984741,13.124871,0.127244,714.984741,13.469449,-0.300034,714.984741,13.329114,0.621540,
715.491333,13.582264,1.147540,715.491333,13.177702,0.826427,715.491333,13.529295,-0.809618,715.491333,13.437645,-0.168045,715.491333,13.583966,0.683202,715.491333,13.091219,0.069497,715.491333,13.533088,-0.277110,715.491333,13.321132,0.537642,
715.997925,13.561732,1.236495,715.997925,13.122002,0.860548,715.997925,13.530441,-0.848408,715.997925,13.416366,-0.187078,715.997925,13.538730,0.628634,715.997925,13.102529,0.256757,715.997925,13.539460,-0.401816,715.997925,13.322135,0.573772,
716.504517,13.594333,1.056140,716.504517,13.158041,0.911057,716.504517,13.543547,-0.801339,716.504517,13.416150,-0.296064,716.504517,13.612000,0.746176,716.504517,13.106452,0.160305,716.504517,13.566464,-0.421588,716.504517,13.351551,0.623033,
717.011108,13.632016,1.153962,717.011108,13.155360,0.908532,717.011108,13.492716,-0.771849,717.011108,13.453461,-0.327102,717.011108,13.555574,0.734437,717.011108,13.091768,0.215149,717.011108,13.553225,-0.482079,717.011108,13.337672,0.526964,
717.517700,13.601550,1.057451,717.517700,13.157483,0.783435,717.517700,13.531354,-0.967533,717.517700,13.410080,-0.312703,717.517700,13.602380,0.797731,717.517700,13.111145,0.322770,717.517700,13.488517,-0.329476,717.517700,13.319696,0.618256,
718.024353,13.585072,1.122071,718.024353,13.165015,0.999078,718.024353,13.532418,-0.841779,718.024353,13.410965,-0.227133,718.024353,13.586330,0.789627,718.024353,13.145459,0.095471,718.024353,13.559249,-0.337222,718.024353,13.325681,0.548979,
718.530945,13.578051,1.152099,718.530945,13.115176,0.819078,718.530945,13.537747,-0.870155,718.530945,13.429663,-0.381245,718.530945,13.584283,0.776775,718.530945,13.117239,0.162922,718.530945,13.521643,-0.324246,718.530945,13.315259,0.598107,
719.037598,13.618971,1.043545,719.037598,13.179535,0.901147,719.037598,13.563473,-0.808493,719.037598,13.448398,-0.240358,719.037598,13.616458,0.870095,719.037598,13.093011,0.149426,719.037598,13.535195,-0.429172,719.037598,13.328966,0.528256,
719.544189,13.601347,1.026907,719.544189,13.171872,0.827645,719.544189,13.536681,-0.778163,719.544189,13.431240,-0.218875,719.544189,13.593090,0.771344,719.544189,13.079483,0.229263,719.544189,13.567827,-0.329404,719.544189,13.316458,0.696105,
720.050842,13.578365,1.129715,720.050842,13.203128,0.649600,720.050842,13.545007,-0.842803,720.050842,13.437923,-0.159642,720.050842,13.619036,0.850718,720.050842,13.119235,0.163699,720.050842,13.582708,-0.316750,720.050842,13.330339,0.624890,
720.557495,13.561921,1.150797,720.557495,13.167642,0.769709,720.557495,13.544074,-0.827388,720.557495,13.423003,-0.260447,720.557495,13.582349,0.752078,720.557495,13.120454,0.176452,720.557495,13.518988,-0.230510,720.557495,13.343901,0.638651,
721.064148,13.556488,1.149252,721.064148,13.165284,0.751992,721.064148,13.532716,-0.744035,721.064148,13.413088,-0.224934,721.064148,13.562426,0.677873,721.064148,13.118560,0.093502,721.064148,13.517864,-0.406256,721.064148,13.302603,0.670297,
721.570801,13.612577,0.976366,721.570801,13.194343,0.841193,721.570801,13.530297,-0.893443,721.570801,13.405926,-0.315739,721.570801,13.601916,0.804514,721.570801,13.106175,0.108269,721.570801,13.548964,-0.343441,721.570801,13.327996,0.591152,
722.077454,13.579262,1.106639,722.077454,13.184064,0.705448,722.077454,13.574161,-0.796271,722.077454,13.470683,-0.186253,722.077454,13.617784,0.912078,722.077454,13.126897,0.085488,722.077454,13.573921,-0.436661,722.077454,13.337331,0.646688,
722.584167,13.543111,1.092564,722.584167,13.172420,0.758132,722.584167,13.525843,-0.813444,722.584167,13.438475,-0.106329,722.584167,13.567457,0.856752,722.584167,13.070367,0.006767,722.584167,13.502112,-0.228912,722.584167,13.270258,0.512939,
723.090820,13.606155,1.101176,723.090820,13.172521,0.768449,723.090820,13.521188,-0.856954,723.090820,13.443093,-0.328188,723.090820,13.588118,0.865339,723.090820,13.118486,0.177149,723.090820,13.569259,-0.411866,723.090820,13.326049,0.570122,
723.597473,13.541362,1.028984,723.597473,13.179603,0.708352,723.597473,13.541652,-0.744000,723.597473,13.421129,-0.338128,723.597473,13.591831,0.726881,723.597473,13.096295,0.203776,723.597473,13.533346,-0.383266,723.597473,13.319358,0.614769,
724.104187,13.598697,1.153936,724.104187,13.213852,0.629680,724.104187,13.598832,-0.734165,724.104187,13.466180,-0.198508,724.104187,13.592217,0.845019,724.104187,13.122207,0.094817,724.104187,13.575383,-0.426318,724.104187,13.344471,0.559677,
724.610901,13.568378,1.116480,724.610901,13.227814,0.825372,724.610901,13.544149,-0.787237,724.610901,13.457056,-0.204965,724.610901,13.602581,0.871488,724.610901,13.128145,0.093911,724.610901,13.591736,-0.302707,724.610901,13.366675,0.586584,
725.117615,13.561186,1.153267,725.117615,13.141601,0.707007,725.117615,13.534152,-0.924209,725.117615,13.443617,-0.294795,725.117615,13.580383,0.809457,725.117615,13.117976,0.023261,725.117615,13.542832,-0.352247,725.117615,13.351443,0.466823,
725.624329,13.558126,1.043666,725.624329,13.181989,0.736222,725.624329,13.532096,-0.788186,725.624329,13.474389,-0.205726,725.624329,13.590419,0.806926,725.624329,13.111032,0.090589,725.624329,13.525024,-0.274737,725.624329,13.338803,0.533819,
726.131042,13.571127,1.030121,726.131042,13.182483,0.635604,726.131042,13.576755,-0.809607,726.131042,13.453274,-0.310082,726.131042,13.606234,0.756915,726.131042,13.075985,0.076998,726.131042,13.543429,-0.328897,726.131042,13.342486,0.573804,
726.637756,13.525391,1.151542,726.637756,13.196409,0.677355,726.637756,13.509817,-0.752437,726.637756,13.433624,-0.174501,726.637756,13.599100,0.805519,726.637756,13.101036,-0.008354,726.637756,13.529951,-0.406843,726.637756,13.338466,0.539572,
727.144470,13.569599,1.105397,727.144470,13.169185,0.666236,727.144470,13.553330,-0.703727,727.144470,13.453078,-0.307253,727.144470,13.633647,0.704104,727.144470,13.097398,0.050586,727.144470,13.541938,-0.430820,727.144470,13.323534,0.629392,
727.651184,13.562334,1.087817,727.651184,13.165633,0.597234,727.651184,13.532678,-0.708573,727.651184,13.458375,-0.143865,727.651184,13.594122,0.823097,727.651184,13.129146,0.039155,727.651184,13.495325,-0.498994,727.651184,13.371158,0.566402,
728.157959,13.564427,1.160011,728.157959,13.167008,0.630472,728.157959,13.549334,-0.641962,728.157959,13.456273,-0.260790,728.157959,13.613631,0.754278,728.157959,13.115567,0.150908,728.157959,13.559336,-0.411600,728.157959,13.332428,0.541495,
728.664673,13.555836,1.040614,728.664673,13.214340,0.493148,728.664673,13.593367,-0.736867,728.664673,13.464197,-0.305489,728.664673,13.619934,0.814469,728.664673,13.105345,0.064380,728.664673,13.599219,-0.521558,728.664673,13.360510,0.524709,
729.171448,13.516372,1.055679,729.171448,13.193400,0.538674,729.171448,13.539455,-0.744493,729.171448,13.446064,-0.244645,729.171448,13.599802,0.917706,729.171448,13.086099,0.056449,729.171448,13.534831,-0.402761,729.171448,13.281583,0.466236,
729.678223,13.517849,0.992814,729.678223,13.202732,0.651043,729.678223,13.535080,-0.610075,729.678223,13.451334,-0.223439,729.678223,13.605731,0.818847,729.678223,13.083408,0.126355,729.678223,13.511766,-0.384349,729.678223,13.307987,0.550056,
730.184937,13.526734,1.089482,730.184937,13.219281,0.752843,730.184937,13.574054,-0.685124,730.184937,13.456144,-0.155805,730.184937,13.587323,0.901999,730.184937,13.104581,-0.007238,730.184937,13.565543,-0.450161,730.184937,13.371462,0.501761,
730.691711,13.533693,1.374133,730.691711,13.250457,0.672884,730.691711,13.562914,-0.869899,730.691711,13.417611,-0.210892,730.691711,13.616126,0.889396,730.691711,13.112042,0.070823,730.691711,13.557522,-0.335774,730.691711,13.347518,0.618774,
731.198486,13.555763,1.237315,731.198486,13.247581,0.593732,731.198486,13.565499,-0.648828,731.198486,13.411767,-0.270403,731.198486,13.611348,0.911249,731.198486,13.104526,0.136507,731.198486,13.528802,-0.373270,731.198486,13.372828,0.522849,
731.705261,13.541837,1.100291,731.705261,13.220284,0.462454,731.705261,13.552076,-0.636495,731.705261,13.441653,-0.294696,731.705261,13.612510,0.788209,731.705261,13.133477,0.090465,731.705261,13.560711,-0.333719,731.705261,13.323280,0.420068,
732.212097,13.543351,0.949926,732.212097,13.235381,0.530305,732.212097,13.588325,-0.621058,732.212097,13.491043,-0.267568,732.212097,13.629176,0.720137,732.212097,13.126120,-0.007192,732.212097,13.579210,-0.440896,732.212097,13.335763,0.608587,
732.718872,13.583764,1.078809,732.718872,13.218151,0.624394,732.718872,13.626099,-0.626679,732.718872,13.459908,-0.130490,732.718872,13.599931,0.749039,732.718872,13.128677,0.077093,732.718872,13.580459,-0.403639,732.718872,13.358587,0.557398,
733.225708,13.495105,1.173355,733.225708,13.198162,0.598583,733.225708,13.584810,-0.679061,733.225708,13.473845,-0.235600,733.225708,13.598404,0.769831,733.225708,13.152014,0.046295,733.225708,13.592164,-0.395633,733.225708,13.388971,0.460958,
733.732483,13.532595,0.981896,733.732483,13.208182,0.632899,733.732483,13.570999,-0.710357,733.732483,13.419917,-0.196771,733.732483,13.619991,0.873267,733.732483,13.133139,0.025574,733.732483,13.556762,-0.473937,733.732483,13.390177,0.444633,
734.239319,13.557849,1.026599,734.239319,13.221656,0.573039,734.239319,13.587267,-0.743195,734.239319,13.494050,-0.289404,734.239319,13.641735,0.795472,734.239319,13.107966,0.080553,734.239319,13.544057,-0.618223,734.239319,13.385291,0.558082,
734.746155,13.559708,0.915838,734.746155,13.206892,0.617902,734.746155,13.536232,-0.628472,734.746155,13.445780,-0.320049,734.746155,13.641630,0.624149,734.746155,13.087736,0.024287,734.746155,13.534971,-0.481297,734.746155,13.311126,0.584064,
